ImageId,Label
7540,6
7541,3
7542,2
7543,9
7544,4
7545,2
7546,4
7547,4
7548,3
7549,1
7550,7
7551,4
7552,4
7553,9
7554,6
7555,4
7556,9
7557,4
7558,0
7559,2
7560,9
7561,8
7562,7
7563,1
7564,8
7565,7
7566,4
7567,8
7568,4
7569,2
7570,7
7571,3
7572,3
7573,3
7574,8
7575,1
7576,9
7577,3
7578,4
7579,0
7580,4
7581,4
7582,9
7583,8
7584,3
7585,8
7586,8
7587,2
7588,8
7589,6
7590,8
7591,2
7592,4
7593,4
7594,8
7595,3
7596,0
7597,8
7598,4
7599,4
7600,4
7601,2
7602,4
7603,5
7604,4
7605,1
7606,9
7607,8
7608,6
7609,3
7610,9
7611,8
7612,1
7613,4
7614,1
7615,0
7616,6
7617,0
7618,4
7619,1
7620,4
7621,5
7622,1
7623,4
7624,6
7625,3
7626,4
7627,7
7628,3
7629,4
7630,4
7631,4
7632,1
7633,9
7634,9
7635,9
7636,1
7637,1
7638,3
7639,3
7640,7
7641,9
7642,9
7643,7
7644,7
7645,9
7646,0
7647,0
7648,4
7649,2
7650,8
7651,1
7652,9
7653,1
7654,0
7655,6
7656,1
7657,4
7658,3
7659,4
7660,4
7661,5
7662,9
7663,4
7664,9
7665,8
7666,3
7667,1
7668,5
7669,4
7670,2
7671,5
7672,8
7673,9
7674,4
7675,4
7676,4
7677,9
7678,7
7679,7
7680,9
7681,3
7682,3
7683,4
7684,7
7685,1
7686,9
7687,8
7688,8
7689,7
7690,7
7691,1
7692,5
7693,2
7694,1
7695,0
7696,3
7697,8
7698,4
7699,1
7700,8
7701,4
7702,0
7703,3
7704,1
7705,4
7706,7
7707,4
7708,4
7709,8
7710,3
7711,9
7712,3
7713,0
7714,3
7715,1
7716,3
7717,7
7718,9
7719,9
7720,1
7721,2
7722,4
7723,4
7724,8
7725,1
7726,7
7727,6
7728,0
7729,4
7730,1
7731,9
7732,2
7733,4
7734,2
7735,4
7736,9
7737,9
7738,4
7739,9
7740,3
7741,3
7742,7
7743,1
7744,5
7745,5
7746,0
7747,8
7748,2
7749,1
7750,2
7751,2
7752,1
7753,9
7754,4
7755,2
7756,8
7757,9
7758,9
7759,4
7760,0
7761,7
7762,0
7763,3
7764,8
7765,4
7766,4
7767,8
7768,8
7769,4
7770,3
7771,4
7772,0
7773,1
7774,4
7775,3
7776,5
7777,8
7778,3
7779,4
7780,4
7781,2
7782,4
7783,8
7784,6
7785,9
7786,9
7787,2
7788,6
7789,8
7790,2
7791,4
7792,9
7793,4
7794,3
7795,6
7796,9
7797,0
7798,0
7799,6
7800,9
7801,2
7802,6
7803,9
7804,4
7805,7
7806,4
7807,6
7808,0
7809,3
7810,4
7811,9
7812,2
7813,5
7814,7
7815,8
7816,4
7817,1
7818,6
7819,9
7820,4
7821,2
7822,5
7823,9
7824,4
7825,3
7826,2
7827,3
7828,2
7829,9
7830,4
7831,9
7832,7
7833,3
7834,2
7835,7
7836,8
7837,0
7838,4
7839,0
7840,4
7841,1
7842,2
7843,9
7844,4
7845,5
7846,1
7847,4
7848,4
7849,3
7850,4
7851,3
7852,9
7853,0
7854,8
7855,3
7856,1
7857,8
7858,9
7859,4
7860,0
7861,3
7862,4
7863,2
7864,4
7865,9
7866,7
7867,4
7868,1
7869,6
7870,0
7871,4
7872,9
7873,4
7874,9
7875,7
7876,9
7877,3
7878,8
7879,7
7880,7
7881,9
7882,9
7883,1
7884,9
7885,9
7886,8
7887,4
7888,6
7889,1
7890,3
7891,0
7892,4
7893,8
7894,1
7895,4
7896,1
7897,4
7898,7
7899,1
7900,9
7901,9
7902,0
7903,0
7904,5
7905,1
7906,0
7907,3
7908,0
7909,2
7910,9
7911,4
7912,4
7913,9
7914,1
7915,1
7916,3
7917,1
7918,9
7919,7
7920,9
7921,7
7922,2
7923,4
7924,2
7925,9
7926,0
7927,7
7928,4
7929,0
7930,8
7931,9
7932,7
7933,3
7934,1
7935,4
7936,0
7937,4
7938,1
7939,8
7940,1
7941,3
7942,4
7943,9
7944,7
7945,4
7946,3
7947,4
7948,1
7949,0
7950,4
7951,1
7952,1
7953,4
7954,5
7955,9
7956,1
7957,9
7958,5
7959,3
7960,4
7961,2
7962,2
7963,3
7964,4
7965,7
7966,3
7967,9
7968,5
7969,8
7970,1
7971,8
7972,9
7973,4
7974,4
7975,2
7976,5
7977,1
7978,2
7979,6
7980,3
7981,3
7982,0
7983,4
7984,8
7985,0
7986,9
7987,4
7988,9
7989,8
7990,8
7991,9
7992,9
7993,8
7994,0
7995,3
7996,7
7997,7
7998,9
7999,5
8000,0
8001,7
8002,7
8003,7
8004,7
8005,9
8006,4
8007,7
8008,0
8009,0
8010,9
8011,5
8012,9
8013,3
8014,5
8015,7
8016,7
8017,6
8018,7
8019,8
8020,6
8021,4
8022,3
8023,4
8024,1
8025,7
8026,7
8027,9
8028,4
8029,5
8030,9
8031,0
8032,4
8033,4
8034,1
8035,4
8036,4
8037,1
8038,9
8039,9
8040,9
8041,4
8042,1
8043,9
8044,4
8045,1
8046,4
8047,3
8048,4
8049,4
8050,3
8051,7
8052,3
8053,9
8054,9
8055,0
8056,8
8057,3
8058,9
8059,0
8060,4
8061,1
8062,2
8063,7
8064,8
8065,8
8066,3
8067,1
8068,9
8069,8
8070,2
8071,9
8072,4
8073,3
8074,1
8075,8
8076,4
8077,7
8078,1
8079,7
8080,5
8081,1
8082,9
8083,9
8084,8
8085,8
8086,8
8087,7
8088,9
8089,3
8090,4
8091,9
8092,6
8093,4
8094,3
8095,4
8096,6
8097,8
8098,3
8099,8
8100,3
8101,1
8102,9
8103,8
8104,9
8105,3
8106,3
8107,0
8108,4
8109,2
8110,4
8111,5
8112,6
8113,3
8114,8
8115,8
8116,0
8117,1
8118,7
8119,8
8120,4
8121,3
8122,4
8123,9
8124,9
8125,8
8126,9
8127,1
8128,4
8129,3
8130,2
8131,5
8132,9
8133,9
8134,0
8135,9
8136,4
8137,4
8138,7
8139,2
8140,0
8141,8
8142,8
8143,2
8144,1
8145,8
8146,6
8147,9
8148,6
8149,9
8150,4
8151,3
8152,3
8153,2
8154,6
8155,7
8156,5
8157,6
8158,1
8159,7
8160,5
8161,9
8162,9
8163,0
8164,8
8165,4
8166,0
8167,9
8168,7
8169,9
8170,8
8171,9
8172,9
8173,9
8174,1
8175,4
8176,1
8177,2
8178,0
8179,9
8180,4
8181,4
8182,8
8183,2
8184,5
8185,0
8186,6
8187,6
8188,3
8189,4
8190,9
8191,6
8192,1
8193,0
8194,4
8195,7
8196,2
8197,9
8198,9
8199,1
8200,9
8201,6
8202,9
8203,4
8204,1
8205,9
8206,3
8207,1
8208,7
8209,4
8210,0
8211,7
8212,4
8213,5
8214,4
8215,8
8216,6
8217,3
8218,6
8219,7
8220,0
8221,3
8222,8
8223,5
8224,7
8225,7
8226,5
8227,0
8228,8
8229,8
8230,2
8231,7
8232,0
8233,0
8234,5
8235,2
8236,2
8237,7
8238,0
8239,1
8240,6
8241,2
8242,4
8243,6
8244,4
8245,3
8246,8
8247,4
8248,4
8249,8
8250,4
8251,8
8252,4
8253,0
8254,6
8255,8
8256,9
8257,4
8258,1
8259,8
8260,6
8261,7
8262,9
8263,8
8264,3
8265,1
8266,9
8267,1
8268,8
8269,9
8270,0
8271,0
8272,8
8273,9
8274,9
8275,1
8276,0
8277,1
8278,4
8279,1
8280,4
8281,3
8282,9
8283,2
8284,7
8285,5
8286,9
8287,0
8288,7
8289,5
8290,8
8291,4
8292,2
8293,2
8294,2
8295,9
8296,0
8297,9
8298,8
8299,2
8300,9
8301,0
8302,6
8303,3
8304,7
8305,0
8306,8
8307,8
8308,9
8309,0
8310,8
8311,9
8312,4
8313,3
8314,9
8315,1
8316,3
8317,4
8318,7
8319,9
8320,8
8321,4
8322,2
8323,4
8324,9
8325,4
8326,8
8327,0
8328,8
8329,0
8330,2
8331,1
8332,7
8333,0
8334,9
8335,4
8336,4
8337,4
8338,7
8339,1
8340,0
8341,1
8342,7
8343,1
8344,4
8345,6
8346,8
8347,1
8348,1
8349,2
8350,8
8351,9
8352,9
8353,1
8354,6
8355,4
8356,4
8357,1
8358,0
8359,0
8360,4
8361,4
8362,2
8363,9
8364,3
8365,6
8366,4
8367,8
8368,0
8369,7
8370,9
8371,4
8372,4
8373,4
8374,7
8375,9
8376,2
8377,6
8378,9
8379,6
8380,3
8381,7
8382,9
8383,7
8384,1
8385,8
8386,2
8387,3
8388,7
8389,8
8390,7
8391,7
8392,8
8393,2
8394,5
8395,9
8396,2
8397,4
8398,5
8399,4
8400,1
8401,7
8402,5
8403,9
8404,1
8405,8
8406,5
8407,2
8408,8
8409,4
8410,4
8411,2
8412,9
8413,9
8414,1
8415,1
8416,9
8417,3
8418,2
8419,9
8420,5
8421,4
8422,2
8423,1
8424,9
8425,9
8426,0
8427,2
8428,8
8429,6
8430,6
8431,9
8432,2
8433,0
8434,8
8435,4
8436,5
8437,9
8438,8
8439,7
8440,9
8441,8
8442,0
8443,9
8444,9
8445,8
8446,1
8447,8
8448,4
8449,7
8450,3
8451,4
8452,5
8453,4
8454,8
8455,3
8456,9
8457,1
8458,3
8459,9
8460,4
8461,0
8462,7
8463,9
8464,7
8465,4
8466,7
8467,1
8468,2
8469,2
8470,4
8471,7
8472,5
8473,3
8474,0
8475,6
8476,5
8477,2
8478,0
8479,5
8480,4
8481,7
8482,4
8483,2
8484,3
8485,9
8486,2
8487,5
8488,6
8489,9
8490,0
8491,4
8492,8
8493,3
8494,9
8495,9
8496,4
8497,3
8498,2
8499,9
8500,4
8501,1
8502,4
8503,0
8504,1
8505,9
8506,2
8507,3
8508,2
8509,8
8510,1
8511,9
8512,2
8513,1
8514,2
8515,9
8516,7
8517,6
8518,3
8519,3
8520,8
8521,3
8522,2
8523,9
8524,9
8525,8
8526,4
8527,9
8528,3
8529,6
8530,1
8531,1
8532,3
8533,9
8534,4
8535,9
8536,8
8537,1
8538,9
8539,9
8540,5
8541,8
8542,6
8543,4
8544,0
8545,8
8546,0
8547,5
8548,4
8549,1
8550,1
8551,7
8552,8
8553,3
8554,8
8555,9
8556,4
8557,4
8558,4
8559,9
8560,4
8561,9
8562,2
8563,2
8564,8
8565,1
8566,9
8567,0
8568,1
8569,9
8570,0
8571,0
8572,0
8573,9
8574,1
8575,9
8576,4
8577,4
8578,5
8579,8
8580,6
8581,4
8582,8
8583,4
8584,8
8585,4
8586,3
8587,6
8588,3
8589,8
8590,3
8591,4
8592,8
8593,8
8594,7
8595,5
8596,8
8597,0
8598,4
8599,8
8600,9
8601,9
8602,0
8603,8
8604,7
8605,9
8606,4
8607,1
8608,9
8609,7
8610,9
8611,5
8612,0
8613,4
8614,4
8615,4
8616,1
8617,9
8618,5
8619,7
8620,0
8621,1
8622,4
8623,8
8624,4
8625,5
8626,1
8627,8
8628,9
8629,7
8630,8
8631,5
8632,8
8633,8
8634,6
8635,2
8636,4
8637,8
8638,2
8639,9
8640,9
8641,0
8642,6
8643,1
8644,3
8645,4
8646,3
8647,4
8648,4
8649,2
8650,5
8651,4
8652,4
8653,1
8654,8
8655,1
8656,5
8657,9
8658,4
8659,8
8660,0
8661,7
8662,3
8663,6
8664,0
8665,3
8666,6
8667,9
8668,4
8669,8
8670,1
8671,1
8672,0
8673,1
8674,4
8675,2
8676,8
8677,9
8678,0
8679,5
8680,9
8681,6
8682,4
8683,8
8684,7
8685,1
8686,4
8687,9
8688,8
8689,8
8690,7
8691,4
8692,4
8693,0
8694,2
8695,4
8696,4
8697,4
8698,3
8699,8
8700,4
8701,5
8702,4
8703,6
8704,8
8705,0
8706,1
8707,9
8708,7
8709,8
8710,2
8711,5
8712,6
8713,9
8714,1
8715,8
8716,4
8717,2
8718,0
8719,9
8720,3
8721,3
8722,3
8723,9
8724,3
8725,5
8726,7
8727,2
8728,1
8729,1
8730,9
8731,1
8732,5
8733,9
8734,5
8735,2
8736,1
8737,3
8738,3
8739,7
8740,1
8741,3
8742,8
8743,3
8744,8
8745,7
8746,4
8747,5
8748,1
8749,2
8750,7
8751,9
8752,6
8753,2
8754,6
8755,8
8756,1
8757,1
8758,4
8759,7
8760,2
8761,4
8762,2
8763,3
8764,9
8765,7
8766,3
8767,0
8768,9
8769,7
8770,4
8771,0
8772,2
8773,1
8774,4
8775,9
8776,8
8777,3
8778,8
8779,5
8780,9
8781,2
8782,0
8783,0
8784,2
8785,9
8786,4
8787,4
8788,9
8789,1
8790,8
8791,7
8792,0
8793,1
8794,8
8795,6
8796,4
8797,1
8798,7
8799,4
8800,9
8801,9
8802,4
8803,1
8804,1
8805,4
8806,4
8807,4
8808,5
8809,4
8810,4
8811,5
8812,8
8813,8
8814,0
8815,8
8816,0
8817,8
8818,4
8819,4
8820,3
8821,1
8822,9
8823,2
8824,0
8825,6
8826,1
8827,0
8828,0
8829,3
8830,7
8831,9
8832,4
8833,6
8834,6
8835,4
8836,6
8837,5
8838,0
8839,4
8840,7
8841,4
8842,0
8843,0
8844,9
8845,5
8846,3
8847,4
8848,0
8849,4
8850,9
8851,1
8852,4
8853,8
8854,3
8855,3
8856,8
8857,7
8858,8
8859,4
8860,3
8861,3
8862,4
8863,1
8864,0
8865,1
8866,9
8867,2
8868,5
8869,9
8870,4
8871,7
8872,4
8873,1
8874,0
8875,3
8876,4
8877,0
8878,4
8879,7
8880,4
8881,0
8882,3
8883,3
8884,8
8885,6
8886,9
8887,8
8888,2
8889,1
8890,4
8891,8
8892,9
8893,8
8894,4
8895,9
8896,2
8897,5
8898,7
8899,0
8900,3
8901,3
8902,0
8903,4
8904,5
8905,0
8906,1
8907,3
8908,6
8909,7
8910,3
8911,7
8912,9
8913,8
8914,3
8915,0
8916,1
8917,9
8918,4
8919,0
8920,9
8921,7
8922,4
8923,0
8924,2
8925,1
8926,4
8927,6
8928,3
8929,9
8930,5
8931,2
8932,9
8933,7
8934,3
8935,9
8936,9
8937,2
8938,5
8939,4
8940,5
8941,2
8942,4
8943,7
8944,6
8945,7
8946,2
8947,1
8948,9
8949,1
8950,9
8951,4
8952,8
8953,8
8954,9
8955,1
8956,5
8957,4
8958,6
8959,2
8960,8
8961,4
8962,9
8963,4
8964,9
8965,1
8966,4
8967,2
8968,2
8969,1
8970,3
8971,3
8972,4
8973,0
8974,5
8975,4
8976,9
8977,1
8978,8
8979,9
8980,0
8981,2
8982,4
8983,8
8984,3
8985,9
8986,4
8987,3
8988,8
8989,6
8990,2
8991,5
8992,8
8993,8
8994,1
8995,7
8996,2
8997,9
8998,1
8999,9
9000,1
9001,9
9002,4
9003,5
9004,1
9005,4
9006,4
9007,9
9008,0
9009,1
9010,2
9011,8
9012,7
9013,3
9014,1
9015,4
9016,0
9017,8
9018,9
9019,1
9020,9
9021,0
9022,1
9023,2
9024,1
9025,4
9026,4
9027,7
9028,8
9029,8
9030,9
9031,0
9032,1
9033,8
9034,9
9035,4
9036,9
9037,9
9038,4
9039,4
9040,4
9041,9
9042,7
9043,7
9044,9
9045,9
9046,7
9047,7
9048,1
9049,9
9050,0
9051,7
9052,4
9053,1
9054,5
9055,5
9056,8
9057,5
9058,9
9059,5
9060,2
9061,9
9062,9
9063,7
9064,1
9065,5
9066,9
9067,4
9068,8
9069,9
9070,4
9071,1
9072,2
9073,0
9074,2
9075,9
9076,4
9077,2
9078,1
9079,2
9080,8
9081,8
9082,1
9083,9
9084,9
9085,4
9086,1
9087,4
9088,2
9089,6
9090,8
9091,2
9092,3
9093,7
9094,9
9095,0
9096,5
9097,1
9098,5
9099,1
9100,9
9101,2
9102,4
9103,1
9104,3
9105,9
9106,6
9107,2
9108,4
9109,4
9110,4
9111,3
9112,1
9113,9
9114,9
9115,4
9116,4
9117,4
9118,2
9119,9
9120,1
9121,1
9122,2
9123,9
9124,4
9125,2
9126,8
9127,7
9128,2
9129,2
9130,6
9131,0
9132,9
9133,9
9134,8
9135,0
9136,4
9137,2
9138,5
9139,8
9140,4
9141,0
9142,8
9143,1
9144,6
9145,9
9146,2
9147,1
9148,4
9149,3
9150,6
9151,7
9152,2
9153,8
9154,2
9155,4
9156,1
9157,1
9158,1
9159,7
9160,9
9161,1
9162,4
9163,9
9164,9
9165,0
9166,9
9167,8
9168,7
9169,6
9170,4
9171,4
9172,1
9173,1
9174,1
9175,8
9176,1
9177,4
9178,8
9179,9
9180,9
9181,2
9182,9
9183,8
9184,2
9185,1
9186,8
9187,2
9188,0
9189,6
9190,8
9191,3
9192,8
9193,5
9194,9
9195,8
9196,7
9197,8
9198,1
9199,8
9200,6
9201,8
9202,1
9203,8
9204,4
9205,3
9206,4
9207,8
9208,3
9209,2
9210,1
9211,8
9212,2
9213,7
9214,4
9215,7
9216,8
9217,6
9218,8
9219,8
9220,4
9221,3
9222,4
9223,2
9224,1
9225,4
9226,1
9227,9
9228,3
9229,4
9230,2
9231,9
9232,2
9233,9
9234,4
9235,7
9236,9
9237,2
9238,2
9239,4
9240,2
9241,0
9242,2
9243,7
9244,6
9245,1
9246,4
9247,7
9248,5
9249,8
9250,8
9251,4
9252,3
9253,1
9254,4
9255,8
9256,9
9257,0
9258,3
9259,5
9260,0
9261,3
9262,1
9263,9
9264,5
9265,5
9266,4
9267,7
9268,9
9269,9
9270,4
9271,9
9272,2
9273,2
9274,3
9275,6
9276,2
9277,1
9278,9
9279,8
9280,1
9281,9
9282,4
9283,3
9284,2
9285,2
9286,5
9287,9
9288,3
9289,4
9290,5
9291,9
9292,2
9293,7
9294,1
9295,9
9296,0
9297,4
9298,3
9299,8
9300,0
9301,9
9302,1
9303,4
9304,8
9305,6
9306,8
9307,1
9308,1
9309,7
9310,5
9311,9
9312,8
9313,2
9314,3
9315,1
9316,4
9317,9
9318,7
9319,2
9320,4
9321,8
9322,2
9323,5
9324,1
9325,1
9326,1
9327,2
9328,1
9329,0
9330,2
9331,3
9332,7
9333,1
9334,9
9335,7
9336,4
9337,7
9338,4
9339,0
9340,2
9341,4
9342,3
9343,6
9344,9
9345,9
9346,7
9347,7
9348,1
9349,0
9350,4
9351,0
9352,2
9353,9
9354,0
9355,8
9356,3
9357,7
9358,5
9359,7
9360,6
9361,0
9362,9
9363,7
9364,6
9365,9
9366,4
9367,8
9368,9
9369,4
9370,3
9371,1
9372,9
9373,8
9374,4
9375,1
9376,9
9377,8
9378,8
9379,4
9380,9
9381,2
9382,8
9383,6
9384,1
9385,4
9386,9
9387,2
9388,8
9389,4
9390,3
9391,4
9392,2
9393,8
9394,4
9395,2
9396,1
9397,4
9398,3
9399,7
9400,8
9401,9
9402,9
9403,7
9404,1
9405,7
9406,9
9407,2
9408,4
9409,1
9410,4
9411,2
9412,8
9413,2
9414,9
9415,7
9416,9
9417,0
9418,7
9419,8
9420,0
9421,4
9422,7
9423,0
9424,7
9425,2
9426,6
9427,1
9428,4
9429,4
9430,1
9431,9
9432,1
9433,4
9434,0
9435,0
9436,5
9437,1
9438,1
9439,4
9440,8
9441,9
9442,4
9443,4
9444,1
9445,2
9446,4
9447,4
9448,9
9449,9
9450,9
9451,7
9452,0
9453,5
9454,7
9455,0
9456,0
9457,4
9458,8
9459,3
9460,4
9461,0
9462,1
9463,1
9464,0
9465,4
9466,5
9467,2
9468,4
9469,9
9470,9
9471,8
9472,8
9473,0
9474,9
9475,8
9476,8
9477,8
9478,9
9479,1
9480,1
9481,2
9482,7
9483,3
9484,6
9485,0
9486,4
9487,5
9488,4
9489,4
9490,1
9491,4
9492,6
9493,2
9494,7
9495,9
9496,2
9497,0
9498,0
9499,2
9500,1
9501,7
9502,9
9503,8
9504,4
9505,6
9506,4
9507,0
9508,4
9509,0
9510,1
9511,4
9512,9
9513,9
9514,0
9515,9
9516,2
9517,9
9518,1
9519,6
9520,8
9521,2
9522,4
9523,9
9524,7
9525,0
9526,9
9527,9
9528,3
9529,1
9530,0
9531,9
9532,8
9533,7
9534,8
9535,1
9536,1
9537,9
9538,5
9539,5
9540,7
9541,7
9542,9
9543,8
9544,8
9545,2
9546,4
9547,9
9548,4
9549,7
9550,3
9551,6
9552,7
9553,9
9554,3
9555,8
9556,4
9557,3
9558,0
9559,4
9560,8
9561,6
9562,0
9563,8
9564,2
9565,9
9566,7
9567,4
9568,8
9569,1
9570,4
9571,2
9572,4
9573,3
9574,8
9575,2
9576,8
9577,5
9578,2
9579,4
9580,9
9581,1
9582,7
9583,5
9584,9
9585,4
9586,7
9587,9
9588,1
9589,4
9590,1
9591,4
9592,0
9593,2
9594,4
9595,4
9596,8
9597,7
9598,4
9599,7
9600,1
9601,4
9602,9
9603,3
9604,2
9605,9
9606,3
9607,8
9608,7
9609,9
9610,8
9611,8
9612,1
9613,5
9614,7
9615,4
9616,3
9617,4
9618,7
9619,9
9620,6
9621,6
9622,4
9623,3
9624,3
9625,9
9626,2
9627,4
9628,7
9629,1
9630,4
9631,4
9632,8
9633,1
9634,2
9635,9
9636,0
9637,9
9638,0
9639,2
9640,2
9641,4
9642,1
9643,0
9644,9
9645,7
9646,7
9647,9
9648,8
9649,3
9650,8
9651,4
9652,3
9653,9
9654,1
9655,0
9656,1
9657,7
9658,2
9659,1
9660,9
9661,4
9662,4
9663,8
9664,4
9665,8
9666,7
9667,7
9668,0
9669,0
9670,0
9671,8
9672,4
9673,2
9674,2
9675,4
9676,9
9677,7
9678,8
9679,4
9680,8
9681,4
9682,2
9683,1
9684,7
9685,4
9686,0
9687,8
9688,7
9689,9
9690,4
9691,0
9692,3
9693,8
9694,3
9695,7
9696,1
9697,6
9698,2
9699,8
9700,3
9701,0
9702,1
9703,2
9704,9
9705,7
9706,7
9707,7
9708,8
9709,1
9710,9
9711,9
9712,4
9713,4
9714,8
9715,9
9716,6
9717,9
9718,3
9719,4
9720,3
9721,3
9722,2
9723,9
9724,0
9725,4
9726,3
9727,0
9728,4
9729,8
9730,8
9731,3
9732,9
9733,4
9734,3
9735,0
9736,0
9737,0
9738,0
9739,5
9740,0
9741,4
9742,7
9743,1
9744,2
9745,0
9746,2
9747,8
9748,7
9749,7
9750,4
9751,0
9752,9
9753,9
9754,0
9755,7
9756,1
9757,4
9758,9
9759,4
9760,0
9761,4
9762,8
9763,9
9764,6
9765,3
9766,0
9767,1
9768,5
9769,4
9770,0
9771,5
9772,0
9773,0
9774,1
9775,1
9776,6
9777,4
9778,6
9779,3
9780,3
9781,0
9782,5
9783,7
9784,4
9785,4
9786,0
9787,2
9788,3
9789,0
9790,0
9791,1
9792,2
9793,4
9794,4
9795,4
9796,2
9797,4
9798,8
9799,9
9800,2
9801,5
9802,9
9803,1
9804,7
9805,4
9806,5
9807,4
9808,9
9809,9
9810,3
9811,1
9812,9
9813,7
9814,9
9815,7
9816,4
9817,1
9818,7
9819,4
9820,8
9821,9
9822,4
9823,4
9824,6
9825,7
9826,1
9827,2
9828,4
9829,1
9830,0
9831,4
9832,8
9833,2
9834,5
9835,3
9836,4
9837,7
9838,1
9839,8
9840,1
9841,7
9842,1
9843,8
9844,1
9845,4
9846,4
9847,7
9848,8
9849,4
9850,5
9851,3
9852,4
9853,0
9854,5
9855,8
9856,4
9857,4
9858,4
9859,6
9860,7
9861,9
9862,1
9863,1
9864,1
9865,1
9866,5
9867,0
9868,2
9869,1
9870,0
9871,0
9872,9
9873,5
9874,0
9875,1
9876,9
9877,3
9878,9
9879,0
9880,5
9881,6
9882,3
9883,6
9884,5
9885,3
9886,9
9887,9
9888,2
9889,0
9890,9
9891,8
9892,9
9893,4
9894,5
9895,2
9896,8
9897,8
9898,2
9899,4
9900,8
9901,8
9902,9
9903,3
9904,9
9905,9
9906,7
9907,1
9908,1
9909,4
9910,0
9911,9
9912,2
9913,9
9914,2
9915,5
9916,7
9917,9
9918,9
9919,8
9920,2
9921,2
9922,9
9923,7
9924,2
9925,4
9926,7
9927,9
9928,4
9929,8
9930,8
9931,9
9932,9
9933,9
9934,1
9935,0
9936,3
9937,9
9938,8
9939,5
9940,4
9941,9
9942,9
9943,7
9944,4
9945,8
9946,4
9947,8
9948,9
9949,3
9950,9
9951,9
9952,8
9953,9
9954,1
9955,2
9956,4
9957,8
9958,9
9959,4
9960,4
9961,7
9962,4
9963,2
9964,4
9965,4
9966,3
9967,4
9968,5
9969,0
9970,8
9971,9
9972,9
9973,2
9974,0
9975,7
9976,0
9977,8
9978,8
9979,7
9980,2
9981,9
9982,4
9983,9
9984,9
9985,9
9986,0
9987,8
9988,6
9989,7
9990,9
9991,7
9992,9
9993,4
9994,8
9995,0
9996,0
9997,6
9998,8
9999,8
10000,1
